temperature,humidite_air,humidite_sol,type_sol,culture,N,K,P,engrais,zone,ph_sol,pluie,source,culture_enc,engrais_enc,type_sol_enc,zone_enc
30.468339107551063,55.89393611395147,23.615150057855523,Limoneux,Sorgho,21.630152476726057,0.0,13.535704599184118,NPK_15_15_15,sahelienne,6.3892184747359355,54.913591519811355,augmente,4,1,1,0
29.73216825782876,55.964701547222944,49.93386584504826,Argileux,Mais,16.993917497376614,5.31046154297221,13.396118908576186,NPK_15_15_15,soudanienne,7.037627913821412,119.10052011456156,augmente,2,1,0,1
35.21599191530191,55.94226309032929,27.028488555419354,Sableux,Arachide,16.73842644562866,0.0,12.008132203784246,NPK_15_15_15,sahelienne,6.2785393847028965,28.71303927984245,augmente,0,1,2,0
25.668925224956606,60.10582331083053,59.948525117619454,Limoneux,Sorgho,16.502511494006356,3.6427802855985467,15.675776042022417,NPK_15_15_15,soudanienne,5.9238949859253385,73.77692447480113,augmente,4,1,1,1
31.20369942528127,60.255101240908424,55.05863920065585,Argileux,Mais,20.130942588139398,3.5120420022863303,21.71998586838195,NPK_15_15_15,soudanienne,5.673769491287983,16.491615596790776,augmente,2,1,0,1
31.259960338881765,61.530285817496456,48.96740240915538,Sableux,Mais,10.401349801718784,4.37829198073649,22.190041565634353,NPK_15_15_15,sahelienne,7.633875569895792,27.461372565792324,augmente,2,1,2,0
25.555251293894607,56.13190833966159,54.547154938640226,Sableux,Coton,17.567803096136636,0.0,9.087487733479744,NPK_15_15_15,sahelienne,5.56613626370106,68.49952333532963,augmente,1,1,2,0
30.4474584382862,55.109053372367725,55.11749892485402,Limoneux,Mais,19.099358048767233,1.6836081547609125,19.979811140155682,NPK_15_15_15,sahelienne,6.696755502126964,23.361128035258723,augmente,2,1,1,0
23.509951050532035,58.34850308708106,53.91682113411193,Argileux,Arachide,15.23168856312108,9.62656531395015,13.473211229540615,NPK_15_15_15,soudanienne,5.826098636333366,141.96541498397522,augmente,0,1,0,1
28.598203195330836,61.94510890685691,33.45791559207754,Argileux,Sorgho,17.666497060701285,0.0,17.96562762680155,NPK_15_15_15,soudanienne,6.837045412357861,83.15778031545062,augmente,4,1,0,1
32.859333704776645,57.638164291114094,55.5496428922296,Limoneux,Sorgho,20.49861430239475,5.906205764631692,20.85653954315752,NPK_15_15_15,sahelienne,6.267095326756546,5.017727272111072,augmente,4,1,1,0
30.92423682711591,53.86770160804824,37.77396790369296,Limoneux,Arachide,9.483150630593972,2.9970639747023857,13.621135825863927,NPK_15_15_15,sahelienne,6.787456009239515,12.332483970027317,augmente,0,1,1,0
28.164741727629725,52.61578669386038,63.90606312664879,Argileux,Coton,21.18369270591982,3.167445146116264,14.156887497106824,NPK_15_15_15,soudanienne,7.150431604117392,150.2614591304353,augmente,1,1,0,1
27.69887352337153,55.7566506877915,33.40164213562194,Limoneux,Mais,17.644635295779267,0.0,14.740318644991678,NPK_15_15_15,sahelienne,5.7780414375055384,52.54352037040255,augmente,2,1,1,0
28.263462325057674,59.95275567581251,49.60885266809226,Limoneux,Arachide,12.853877567399545,3.736058933439439,13.227014288614047,NPK_15_15_15,sahelienne,6.003817507295606,77.32919938113713,augmente,0,1,1,0
31.994523071315854,60.275991667381454,59.740050421607535,Sableux,Sorgho,12.594865462970429,0.0,18.90682647667295,NPK_15_15_15,soudanienne,6.908945856941372,54.00049622423906,augmente,4,1,2,1
24.83709309705038,59.551669565109236,47.723376485026975,Sableux,Mais,18.618316447426192,0.0,8.278120866126518,NPK_15_15_15,soudanienne,7.327689704336372,64.78782403214316,augmente,2,1,2,1
29.10358837379275,53.873960397564545,45.308947499161505,Sableux,Arachide,10.928534327280692,0.0,14.6026708012335,NPK_15_15_15,soudanienne,7.586124893369408,92.10183198163575,augmente,0,1,2,1
30.606422096301856,61.18952181641909,38.1614931972409,Sableux,Sorgho,11.880422832561923,0.0,14.124667373613638,NPK_15_15_15,soudanienne,6.100096046910375,50.3816530734843,augmente,4,1,2,1
28.432550649250548,47.25119341331626,42.50765012403035,Limoneux,Mil,13.442086558019772,0.0,13.444767508511262,NPK_15_15_15,soudanienne,7.2372177145182,108.84994289912771,augmente,3,1,1,1
30.880477327121135,55.21542054396608,51.83961486071185,Argileux,Coton,17.184532379967862,0.08068903116849979,11.994034601554995,NPK_15_15_15,soudanienne,6.966607531114086,64.13294524456998,augmente,1,1,0,1
28.781238071440036,60.21487790161512,36.291000849370214,Limoneux,Arachide,19.947705387237075,5.154304369874697,17.316399462376484,NPK_15_15_15,sahelienne,6.826157500102038,22.821092955322626,augmente,0,1,1,0
29.19189141966205,56.79098644112803,36.213079589248885,Sableux,Arachide,20.53254989803094,8.469432158036813,8.271391222363942,NPK_15_15_15,sahelienne,5.571296234778232,34.59867006981278,augmente,0,1,2,0
27.27606058732546,54.71284644551376,42.820550264281145,Sableux,Mil,22.220736393786048,11.466806899274877,21.59126234512416,NPK_15_15_15,sahelienne,7.41876673848841,73.76963487689744,augmente,3,1,2,0
27.317505837548303,58.346808018913144,24.723286846169188,Sableux,Sorgho,13.126128789151954,8.630763397725586,18.963680205975965,NPK_15_15_15,sahelienne,6.40782110711518,60.082636923008685,augmente,4,1,2,0
30.857654450290983,64.5588131819745,42.865237408942214,Sableux,Mil,23.903207125045736,0.0,17.095445915166824,NPK_15_15_15,sahelienne,7.102428310305344,7.653086913507332,augmente,3,1,2,0
28.721817789241378,59.918805057488285,52.05244223129596,Sableux,Mil,14.022186984443923,6.216222491445063,19.27963950430162,NPK_15_15_15,sahelienne,6.1670094552306285,1.2847058144090973,augmente,3,1,2,0
28.58023624767986,63.83306088040723,56.78708301384702,Sableux,Mil,13.16616244156228,2.7450805171828234,15.121604509163255,NPK_15_15_15,sahelienne,6.8769143159303825,29.68957529749856,augmente,3,1,2,0
29.524768431020515,52.81158292087134,50.95474101486175,Argileux,Sorgho,19.576601596285737,3.3589448548076826,14.887966666829998,NPK_15_15_15,soudanienne,6.4799527822674,87.29746986154142,augmente,4,1,0,1
32.94831857724956,60.26460415443127,39.77055378691978,Sableux,Coton,17.989715572544803,1.9400927797329266,15.301784827012062,NPK_15_15_15,sahelienne,5.892956179020934,29.28107134721209,augmente,1,1,2,0
24.96282222582184,48.16154321872999,30.88563012650051,Sableux,Coton,16.421385908856177,0.0,18.20921318541233,NPK_15_15_15,sahelienne,5.779932426217483,65.68628619574801,augmente,1,1,2,0
26.571736243496673,59.23105904631249,45.40901473676733,Limoneux,Coton,23.606688575902655,5.556465722809805,22.17885692054044,NPK_15_15_15,sahelienne,5.662184094587768,5.482079007759051,augmente,1,1,1,0
26.554457418728813,50.60264013371177,47.472922350155066,Argileux,Arachide,12.750667814851418,2.989416149313867,12.244378408713342,NPK_15_15_15,soudanienne,5.682399659782387,59.816042331082265,augmente,0,1,0,1
31.720367266552604,60.94007458034299,45.14744439857478,Limoneux,Arachide,17.865060489728606,7.970236848465266,16.061898331918275,NPK_15_15_15,sahelienne,6.3077218682363805,3.6382361044829548,augmente,0,1,1,0
28.71510774858364,53.56402111356748,47.85007061046909,Sableux,Coton,13.978744853952945,4.1369386671673425,10.84722236946649,NPK_15_15_15,sahelienne,7.760409209890187,23.31218130305959,augmente,1,1,2,0
30.723165888237087,54.33559748705849,45.09856786983808,Argileux,Sorgho,16.476527637112106,0.5689117495882059,9.838182775624887,NPK_15_15_15,soudanienne,7.499728260672042,174.88887764123191,augmente,4,1,0,1
34.34533071358481,48.94603888709098,44.381918954191214,Argileux,Mais,16.93122090328067,1.2232596727386578,6.789667280153143,NPK_15_15_15,soudanienne,5.951207520170332,40.890265246506004,augmente,2,1,0,1
27.842391103319773,59.020223169928926,53.08490327510128,Sableux,Coton,20.00183695315837,2.4791930542619505,16.106571983354538,NPK_15_15_15,sahelienne,6.192176292412892,54.42125029828596,augmente,1,1,2,0
27.01591696848032,54.93292760514887,39.25720055813178,Argileux,Sorgho,15.521166829383443,0.27393642402235185,12.941285655221805,NPK_15_15_15,soudanienne,5.826559917173229,28.83789278123061,augmente,4,1,0,1
32.2981639768913,60.08159208273739,31.041368883891924,Argileux,Coton,15.434686094778097,3.0855367054238294,14.805947204049664,NPK_15_15_15,soudanienne,7.555457264541834,177.99949651622643,augmente,1,1,0,1
31.511546371064846,56.05528714551896,43.2021212934405,Argileux,Arachide,15.28159847548519,2.2256417939430073,14.44608501874041,NPK_15_15_15,soudanienne,6.317196974413299,5.109480224320828,augmente,0,1,0,1
28.380712528270152,50.35967612685525,40.242049874449364,Sableux,Arachide,11.365020109090391,0.6035073671793834,18.2961114321952,NPK_15_15_15,sahelienne,6.973345944876369,20.751328593668468,augmente,0,1,2,0
27.273992238307322,53.92294615266111,40.415683728343495,Argileux,Arachide,16.052559802841014,10.728181407356002,14.733139535639918,NPK_15_15_15,soudanienne,7.525757843333677,96.88509416687981,augmente,0,1,0,1
30.601808447342997,52.629411541861856,55.70743715550309,Sableux,Mais,23.11137930043052,3.50910836977075,9.50549260860899,NPK_15_15_15,soudanienne,6.862183210714338,76.23500019303602,augmente,2,1,2,1
32.2891426268078,56.14735549704136,47.33037846265764,Limoneux,Coton,25.374133044655657,2.845105818397004,15.666297823850448,NPK_15_15_15,soudanienne,5.897918836199536,174.02860111034744,augmente,1,1,1,1
33.62283829493155,50.99909515087685,56.9448254589441,Limoneux,Mil,6.949457279316606,3.6720553503512963,17.00312327230405,NPK_15_15_15,soudanienne,7.91205781368062,187.557526091758,augmente,3,1,1,1
25.345153116515625,57.976625036901275,38.22456268556017,Limoneux,Sorgho,21.03425894241603,5.94958911939839,15.491566000864017,NPK_15_15_15,sahelienne,6.449890312868521,26.809941335697978,augmente,4,1,1,0
29.02261922339266,57.16540040233856,36.187855719476495,Argileux,Mais,17.523283930166357,0.0,24.030519990278048,NPK_15_15_15,soudanienne,7.522546355666744,140.53980656344638,augmente,2,1,0,1
28.438205962627745,64.5987120374215,40.02252341819429,Sableux,Arachide,15.975871928890319,6.7306846191552925,17.803250222589405,NPK_15_15_15,sahelienne,6.870082680553982,64.79011320308555,augmente,0,1,2,0
30.281710624304836,58.532361849981804,57.418756906156176,Argileux,Mais,22.829856125868446,0.0,22.305076973375016,NPK_15_15_15,soudanienne,7.061848649766145,168.20552755148236,augmente,2,1,0,1
29.118239075596602,55.64666207522828,45.9026610721708,Sableux,Sorgho,16.240422890391244,1.599849079340027,15.551462073817156,NPK_15_15_15,sahelienne,6.008223888589891,5.053418472242486,augmente,4,1,2,0
28.84182459090214,50.74643029581566,47.06483622231132,Limoneux,Coton,15.97217350489409,2.9366595761899275,14.829227916758642,NPK_15_15_15,soudanienne,6.108614085071862,151.35596139570748,augmente,1,1,1,1
29.65878736285117,65.18727631134675,50.950544041728264,Argileux,Arachide,18.119316461512927,6.047970252162774,15.818934333165084,NPK_15_15_15,soudanienne,6.4823432625695165,195.96063262083086,augmente,0,1,0,1
29.625540677447084,56.24106014555831,44.38542273669533,Sableux,Mais,21.958593861011668,2.010552541668131,14.441516369302754,NPK_15_15_15,sahelienne,7.446338427508514,37.760598569386346,augmente,2,1,2,0
26.26256441768236,52.10330729647235,35.86928093102308,Argileux,Sorgho,14.948362891284399,0.0,13.23120221504038,NPK_15_15_15,soudanienne,6.0851562314301875,135.910372457037,augmente,4,1,0,1
31.54607192171422,57.26077869834521,51.26694394038326,Argileux,Mil,31.792203680935256,5.621533354945964,15.008437212888554,NPK_15_15_15,soudanienne,7.365931686980884,181.51514079265328,augmente,3,1,0,1
29.70257086947646,57.26944073033194,36.01514150543055,Argileux,Arachide,4.22645077874008,0.0,18.168002728960474,NPK_15_15_15,soudanienne,5.981027594717848,192.91603716033057,augmente,0,1,0,1
28.49584429989095,58.03694280865794,47.48779503437667,Sableux,Arachide,19.702511058361424,6.494855003835818,19.45209912662531,NPK_15_15_15,sahelienne,6.914319778360731,46.76048287866514,augmente,0,1,2,0
25.673732265001128,64.98403000989047,56.517373935017034,Limoneux,Arachide,16.24505426021251,1.9999802770497064,16.90117717635272,NPK_15_15_15,sahelienne,6.470452502614197,66.7390743712512,augmente,0,1,1,0
28.177716229079085,51.42518683657209,62.165384685449496,Sableux,Coton,25.68514250306,0.0,16.7050607936596,NPK_15_15_15,sahelienne,6.9095437014379275,68.49196580767531,augmente,1,1,2,0
32.2033638459876,59.002389787317085,49.374901948227574,Limoneux,Coton,13.204142094470747,0.6122117403690575,11.395118552786169,NPK_15_15_15,soudanienne,7.114213312935602,9.155267885745122,augmente,1,1,1,1
29.588715021112204,63.60391658921474,49.44784847121465,Sableux,Coton,16.566968483600714,3.178304747460605,15.10537261339101,NPK_15_15_15,soudanienne,7.446285737131394,45.256525458733535,augmente,1,1,2,1
29.118796489781506,57.79176850172705,36.29271081522103,Limoneux,Mil,21.195312822208464,0.0,16.88541160691201,NPK_15_15_15,sahelienne,6.570119479855187,51.64271927041189,augmente,3,1,1,0
24.006897561597512,53.46144774748817,52.15708914816163,Argileux,Coton,14.782700468195548,6.291510086290872,16.918862087967273,NPK_15_15_15,soudanienne,7.286240381960874,21.761478046013117,augmente,1,1,0,1
31.47125003530636,58.704678935816894,32.58704205368278,Sableux,Mais,16.535280040926004,9.564757849317596,9.582425305791839,NPK_15_15_15,sahelienne,6.600547432427505,53.80537560756984,augmente,2,1,2,0
28.455732373607127,56.083680669949,45.96418895882094,Sableux,Mais,12.028201611864676,0.0,15.241134218194022,NPK_15_15_15,soudanienne,5.55062344947523,87.83843313653338,augmente,2,1,2,1
31.300819266586593,52.80210971752885,31.44057800177454,Argileux,Mais,10.742089065838112,4.01137129275865,23.323144366249174,NPK_15_15_15,soudanienne,7.336636244632659,125.79767744487044,augmente,2,1,0,1
26.43275320997465,62.00413768862185,38.60854606988773,Sableux,Mais,17.26018527236304,0.0,17.991453977737518,NPK_15_15_15,soudanienne,7.520275866535858,36.162127007527054,augmente,2,1,2,1
27.955825251256794,55.69315458078609,49.72633733950281,Sableux,Arachide,14.687233076945311,2.8182444234052038,18.276343580513345,NPK_15_15_15,sahelienne,6.314111942374732,72.67060378970112,augmente,0,1,2,0
26.38096830922588,63.1186796732467,58.58158904909207,Sableux,Arachide,24.94790658235913,0.0,9.642654699829986,NPK_15_15_15,sahelienne,6.233819885419874,29.48613550705101,augmente,0,1,2,0
29.5267267382376,53.75072020636922,50.8010422152341,Limoneux,Coton,13.115075214635855,0.0,4.605394821475645,NPK_15_15_15,soudanienne,6.986245914374397,182.13554798366093,augmente,1,1,1,1
29.691046838050255,60.021098362124725,34.82913761609419,Argileux,Coton,15.612836436619164,3.5950445064885903,17.448856906369475,NPK_15_15_15,soudanienne,7.366149398054444,129.37204480344434,augmente,1,1,0,1
31.455990270614734,54.334332463561836,54.36862561457277,Sableux,Arachide,19.26831500577795,0.0,19.827595264996813,NPK_15_15_15,sahelienne,6.80572368327793,1.2829120024516616,augmente,0,1,2,0
29.319729468745294,58.35436190552266,38.87305599557519,Sableux,Sorgho,17.131027500871618,1.4771327702674197,17.620739782759422,NPK_15_15_15,soudanienne,6.373317589939778,72.24454704685725,augmente,4,1,2,1
26.328098156244867,55.86221611680429,31.112609286301073,Argileux,Arachide,16.130624637157332,2.3099605566866255,22.703627347061982,NPK_15_15_15,soudanienne,5.641787845705564,151.25898477207875,augmente,0,1,0,1
29.399217442112935,58.55331811394884,38.316171584837335,Argileux,Sorgho,16.200544121204143,0.0,18.769431237945668,NPK_15_15_15,soudanienne,6.816246318320603,174.6318574765653,augmente,4,1,0,1
25.317348221692395,56.38750450264585,34.207284242761936,Sableux,Mil,11.039108849715515,7.769712581778794,19.955790886113082,NPK_15_15_15,soudanienne,6.706188611044581,194.78815333335635,augmente,3,1,2,1
23.499711544060865,54.60732298393058,38.98790810469123,Limoneux,Mais,22.770662797997602,3.931802509298473,10.031013290045156,NPK_15_15_15,soudanienne,6.740587934674878,64.47101868123526,augmente,2,1,1,1
29.059537321884832,64.41006135586669,50.05819786114312,Limoneux,Sorgho,18.05665071408416,8.398332266656743,17.84681610787191,NPK_15_15_15,soudanienne,6.362457114239696,51.559532432825186,augmente,4,1,1,1
25.3240259584024,67.25974576291875,34.055362252253204,Argileux,Sorgho,25.73540238163948,3.3485109406163445,18.791391530943123,NPK_15_15_15,soudanienne,6.227199330610548,161.1858732318931,augmente,4,1,0,1
32.29116583148761,50.96567724024106,31.246050226144717,Limoneux,Mil,22.424820108810433,6.71361411194917,20.35596169710948,NPK_15_15_15,sahelienne,6.137044059110954,55.40619035175246,augmente,3,1,1,0
31.45095353098955,56.79742105987798,46.03680516147786,Limoneux,Coton,17.728450057474937,3.3878419647112588,15.336779929282542,NPK_15_15_15,soudanienne,5.554104486520589,14.95932959938786,augmente,1,1,1,1
29.568162321708417,56.33313452730367,46.92901114542221,Sableux,Arachide,12.703547959140806,5.743547308021635,14.946979977040556,NPK_15_15_15,sahelienne,7.243395167084426,5.476253554083419,augmente,0,1,2,0
24.34895758007279,54.12199802391814,32.11978402651886,Sableux,Sorgho,12.289230065914651,5.651661006877749,19.451297009286275,NPK_15_15_15,sahelienne,7.539054427600966,6.576127158554694,augmente,4,1,2,0
26.31904148928767,59.0797433195015,44.869731489114315,Argileux,Mil,6.379984413803358,5.388479860022221,7.996227693972175,NPK_15_15_15,soudanienne,6.775938516572156,60.44987898263949,augmente,3,1,0,1
26.98708617427573,54.17868133132869,41.252748334526295,Limoneux,Mais,8.998509204878985,0.0,15.496559898591467,NPK_15_15_15,soudanienne,6.240292826529773,60.40977309786803,augmente,2,1,1,1
24.75635192104489,52.57042881419823,39.06502319686468,Argileux,Mais,9.478587048895623,0.6614907865178457,21.148042487312118,NPK_15_15_15,soudanienne,5.79115687222908,88.06259515038113,augmente,2,1,0,1
29.194831568360577,55.19820917442463,46.86313055540022,Limoneux,Arachide,17.122844190600066,6.768724905979932,19.413111565188974,NPK_15_15_15,soudanienne,5.944261152992035,167.17026423599086,augmente,0,1,1,1
30.12623091530868,51.34278600110033,52.66125242398894,Sableux,Mais,12.1620962808108,10.710808939166716,13.229183874714867,NPK_15_15_15,sahelienne,5.902388718641823,52.926139245924674,augmente,2,1,2,0
